ticker,name
brandhouse.bo,brandhouse retails ltd.
brahminfra.bo,brahmaputra infrastructure ltd
brandhouse6.bo,brandhouse6.bo
brandhouse-eq.ns,brandhouse retails inr10
brandhouse.ns,brandhouse retails inr10
britbrbbph.bo,bright bro*
brigade.ns,brigade enterprises limited
britannia.bo,britannia industries limited
brightbr.bo,bright brothers limited
britannia.ns,britannia industries limited
saboobr.bo,saboo brothers limited
broadcast-eq.ns,broadcast initiati inr10
brushman.bo,brushman (india) limited
fincables.bo,finolex cables ltd.
cordscable-eq.ns,cords cable indust inr10
cordscable.bo,cords cable industries ltd.
grcable.bo,gr cables ltd.
fincables.ns,finolex cables limited
cordscable.ns,cords cable industries limited
telecabl.bo,telephone cables ltd.
cairn4.bo,cairn4.bo
cairnbbph.bo,cairn*
calsref.bo,cals refineries limited
precam.ns,precision camshafts limited
camexltd.bo,camex ltd.
cantabil.ns,cantabil retail india limited
candc.bo,c & c constructions limited
cantabil-eq.ns,cantabil retail india limited
canfinhome.ns,can fin homes limited
cantabil.bo,cantabil retail india ltd.
canfinhome.bo,can fin homes ltd.
candc-eq.ns,c & c constructions limited
canvych.bo,canvay chemicals ltd.
indicap.bo,inditrade capital limited
caprihans.bo,caprihans india ltd.
chrtedca.bo,chartered capital and investment limited
premcap.bo,premier capital services limited
capmanfi.bo,capman financials ltd.
madhurc.bo,madhur capital & finance limited
inteccap.bo,intec capital ltd.
capf.ns,capital first limited
relcapital.ns,reliance capital limited
finavent.bo,finaventure capital limited
profinc.bo,pro fin capital services ltd.
pramanc.bo,praman capital market services
mindviscap.bo,mindvision capital ltd
carona.bo,carona ltd.
carewell.bo,carewell.bo
castextech-be.ns,castex technologies ltd.
castrolind.bo,castrol india ltd.
castrolind-eq.ns,castrol india inr5
castron.bo,castron technologies ltd.
castextech.bo,castex technologies limited
catvision.bo,catvision limited
champfin.bo,champion finsec ltd.
chamak.bo,chamak holdings limited
charms.bo,charms industries ltd
renchem.bo,rencal chemicals (india) ltd.
contchm.bo,continental chemicals limited
sapanchem.bo,sapan chemicals ltd.
masch.bo,master chemicals ltd.
mangchefer.ns,mangalore chemicals & fertilizers limited
relchemq.bo,reliance chemotex industries limited
chiplun.bo,chiplun fine chemicals ltd.
chhattind.bo,chhattisgarh industries limited
chlltd.bo,chl ltd.
saboosod.bo,saboo sodium chloro ltd.
chromatic-eq.ns,chromatic india limited
coalindia.ns,coal india limited
coastcorp.bo,coastal corporation ltd.
metalco.bo,metal coatings (india) ltd
manakcoat.ns,manaksia coated me inr1
coalindia.bo,coal india ltd.
coventry.bo,coventry coil-o-matic haryana limited
ennore.bo,ennore coke limited
samtel.ns,samtel color limited
samtel-eq.ns,samtel colour inr10
magnacol.bo,magna colors ltd.
colpal.ns,colgate-palmolive (india) limited
colpal4.bo,colgate-palmolive (india) ltd
colpal.bo,colgate-palmolive (india) ltd.
compuage.bo,compuage infocom ltd.
comfinte.bo,comfort intech ltd
compskil.bo,computerskill ltd.
computech.bo,computech international ltd.
intlcombq.bo,international combustion (india) ltd.
comcl.bo,comfort commotrade ltd.
commextech.bo,commex technology limited
sawaca.bo,sawaca communication ltd.
fincom.bo,fintech communication limited
coroengg.bo,coromandel engineering company
comfincap.bo,comfort fincap ltd.
indagiv.bo,ind agiv commerce ltd
concon.bo,continental construction ltd.
intlconv.bo,international conveyors ltd
concurinf.bo,concurrent (india) infrastruct
regal.bo,regal entertainment & consultants ltd.
conticon.bo,continental controls ltd.
contili.bo,contil india ltd
conart.bo,conart engineers limited
saumya.bo,saumya consultants ltd.
coneque.bo,condequip engineers (india) lt
prakashcon.bo,prakash constrowell ltd.
mitcon-sm.ns,mitcon consu & eng inr10
thomascook.ns,thomas cook (india) limited
cosco.bo,cosco (india) limited
cosboard.bo,cosboard industries ltd.
cosmofilms.ns,cosmo films limited
malwacott.bo,malwa cotton spinning mills lt
salonacot.ns,salona cotspin limited
salonacot-eq.ns,salona cotspin inr10
greavescot.bo,greaves cotton ltd.
salonacot.bo,salona cotspin ltd.
greavescot6.bo,greavescot6.bo
covidh.bo,covidh
covensp-b.bo,coventry spring & engineering
mayukh.bo,mayukh dealtrade limited
decomic.bo,deco-mica limited
deepind.bo,deep industries ltd
deltamagnt.bo,delta magnets ltd.
deltacorp.bo,delta corp limited
deltamagnt.ns,delta magnets limited
deltacorp-eq.ns,delta corp limited
delta.bo,delta industrial resources lim
denabank.ns,dena bank
denabank.bo,dena bank ltd.
denabank-eq.ns,dena bank
mastek-be.ns,mastek - depo sett
detrind.bo,detroit industries ltd.
primepro.bo,prime property development corporation ltd.
energydev.bo,energy development company ltd
energydev-be.ns,energy dev co ltd inr10(demat)
mahlife-eq.ns,mahindra lifespace developers l
indowind.ns,indowind energy limited
indowind-be.ns,indowind energy inr10
enginersin6.bo,enginersin6.bo
enginersin.ns,engineers india limited
incon.bo,incon engineers ltd
technofab.ns,technofab engineering limited
enginersin.bo,engineers india ltd.
integraen.bo,integra engineering india ltd.
servotec.bo,servotech engineering industries ltd.
sadbhav6.bo,sadbhav6.bo
trnspen.bo,transpower engineering ltd.
technofab-eq.ns,technofab engineering limited
a2zinfra-eq.ns,a2z infra engineer inr10
thejo-sm.ns,thejo engineering inr10
a2zmes6.bo,a2zmes6.bo
incen.bo,incen.bo
a2zinfra.bo,a2z infra engineering limited
pateleng.bo,patel engineering ltd.
ensosecut.bo,enso secutrack ltd.
religare.bo,religare enterprises limited
entegra.bo,entegra ltd
entegra-eq.ns,entegra infrastruc inr10
regentrp.bo,regent enterprises limited
proaiment.bo,proaim enterprises limited
entegra-be.ns,entegra infrastruc inr10
sel.bo,sanathnagar enterprises limite
indoglobal.bo,indo-global enterprises limite
midval.bo,midvalley entertainment ltd.
fiemind.ns,fiem industries limited
indusfila-bz.ns,indus fila limited
filament.bo,filaments india ltd.
max.bo,max financial services limited
finpipe.ns,finolex industries limited
m&mfin.bo,mahindra & mahindra financial
interfac.bo,interface financial services limited
magma-eq.ns,magma fincorp limited
microsec.ns,sastasundar ventures limited
l&tfh.ns,l&t finance holdings limited
manrajh.bo,manraj housing finance limited
retifnl.bo,realtime finlease ltd.
pramfin.bo,pramada finvest ltd.
thirdfin.bo,thirdwave financial intermediaries limited
l&tfh.bo,l&t finance holdings ltd.
repcohome-eq.ns,repco home finance inr10
megfi.bo,mega fin (india) ltd.
magma.bo,magma fincorp ltd.
integfin.bo,integrated finance company ltd
minoltaf.bo,minolta finance ltd.
gruh.ns,gruh finance limited
repcohome.ns,repco home finance limited
mehtahg.bo,mehta housing finance ltd.
indergr.bo,indergiri finance ltd.
manappuram-eq.ns,manappuram finance limited
microsec-eq.ns,microsec financial services lim
sainik.bo,sainik finance & industries ltd.
repcohome.bo,repco home finance ltd.
greencrest.bo,greencrest financial services
mansifin.bo,mansi finance (chennai) ltd.
magma6.bo,magma6.bo
ushakira.bo,ushakiran finance limited
magantr.bo,magnanimous trade & finance lt
pasufin.bo,pasupati fincap ltd.
manappuram.ns,manappuram finance limited
coralfinac.bo,coral india finance & housing
paragonf.bo,paragon finance ltd.
finantech.bo,63 moons technologies ltd
lichsgfin-eq.ns,lic housing finance limited
interhg.bo,international housing finance corporation limited
manappuram.bo,manappuram finance ltd.
liverpo.bo,liverpool finance ltd.
mehif.bo,mehta integrated finance limited
grhmfrt-b.bo,graham firth steel products lt
firstobj.bo,firstobject technologies ltd
frshtrp.bo,freshtrop fruits limited
frontcorp.bo,frontline corporation limited
grasim-eq.ns,grasim industries limited
gratexi.bo,gratex industries limited
graphite.bo,graphite india ltd.
gravita.bo,gravita india ltd.
grasim.ns,grasim industries limited
gravity.bo,gravity (india) limited
gradiente.bo,gradiente infotainment ltd.
graphite.ns,graphite india limited
inlacgr.bo,inlac granston ltd.
gradbbph.bo,gradiente
granules.bo,granules india limited
greenlam.ns,greenlam industrie inr5
greenlam-be.ns,greenlam industries ltd.
greenply.bo,greenply industries limited
greenply.ns,greenply industries limited
grfldco.bo,greenfield corp.ltd.
grnlamind.bo,greenlam industries ltd
greenlam-eq.ns,greenlam industrie inr5
grovy.bo,grovy india limited
grpltd.bo,grp ltd.
grpltd.ns,grp limited
indhotel6.bo,indhotel6.bo
sayajihotl.bo,sayaji hotels ltd.
indhotel.ns,the indian hotels company limited
indhotel.bo,indian hotels co.ltd.
howarho.bo,howard hotels limited
mayho.bo,mayho.bo
tribhsg.bo,tribhuvan housing limited
hovs.ns,hov services limited
inanisec.bo,inani securities ltd.
indokem.bo,indokem limited
3mindia.bo,3m india ltd.
innoind-bz.ns,innoventive ind ltd
partind.bo,parth industries limited
packtec.bo,packtech industries ltd.
techtrek.bo,techtrek india ltd.
pact.bo,pact industries ltd.
indowind.bo,indowind energy limited
sanghiind.bo,sanghi industries ltd.
reliance4.bo,reliance4.bo
indocity.bo,indo-city infotech limited
innoind.ns,innoventive industries limited
seqsoft.bo,sequelsoft india ltd.
remsonsind.ns,remsons industries limited
indswftltd.bo,ind-swift ltd.
indosolar.bo,indosolar ltd.
indianvsh.bo,indianivesh ltd.
remsonsind.bo,remsons industries ltd.
twinstar.bo,twinstar industries ltd.
safarind.bo,safari industries india ltd.
infortec.bo,informed technologies india ltd
3mindia.ns,3m india limited
insecticid.ns,insecticides (india) limited
3mindia6.bo,3mindia6.bo
inditalia.bo,inditalia refcon ltd.
maxwell.bo,vip clothing ltd
salguti.bo,salguti industries limited
lindeindia.ns,linde india limited
indraind.bo,indra industries ltd.
samindus.ns,sam industries ltd
indinfra.bo,india infraspace ltd.
repro-eq.ns,repro india limited
prabhavin.bo,prabhav industries ltd.
indecom.bo,india e-commerce ltd.
responind.ns,responsive industries limited
sarthakind.bo,sarthak industries ltd.
indosolar.ns,indosolar limited
indswftltd-eq.ns,ind swift ltd inr2
innoind.bo,innoventive industries ltd.
infy.ns,infosys limited
sambandam.bo,sambandam spinning mills ltd.
mindaind.bo,minda industries ltd.
mercator-eq.ns,mercator limited
sahyadri.bo,sahyadri industries ltd
magnuml.bo,magnum ltd.
stlstrinf.bo,steel strips infrastructures limited
precot-eq.ns,precot meridian limited
regenceram-be.ns,regencyceramics-ltd
infinite.bo,infinite computer solutions (india) ltd.
innocorp.bo,innocorp ltd
v2retail.ns,v2 retail limited
satelinfo.bo,satellite infoconcepts ltd
relbankinav.bo,i-nav reliance bank
teledatagl.bo,teledata informatics ltd.
3iinfotech-eq.ns,3i infotech ltd inr10
transcon.bo,transcon research & infotech l
infraind.bo,infra industries ltd.
licnetfn50.ns,lic mutual fund etf- nifty 50-
3iinfotech-be.ns,3i infotech ltd.
infy4.bo,infy4.bo
infraquestp.bo,infraquest
relsnsxinav.bo,i-nav reliance sensex
maplleinf.bo,maplle infraprojects ltd.
sankhyain.bo,sankhya infotech ltd.
infy6.bo,infy6.bo
reldivopp-eq.ns,reliance mutual fd reliance etf
infobeans-it.ns,infobeans tech ltd
sadbhin.ns,sadbhav infrastructure project limited
licnfengp-eq.ns,licnamc - licnfengp
responsinf.bo,response informatics ltd
relcons-eq.ns,reliance mutual fd reliance etf
texinfra.ns,texmaco infrastructure & holdings limited
sardainf.bo,sarda information technology l
melstar-eq.ns,melstar informatio inr10
prerinfra.bo,prerna infrabuild limited
texinfra.bo,texmaco infrastructure & holdi
relnv20-eq.ns,reliance nippon li reliance etf
infraquest.bo,infraquest international ltd.
licnetfgsc.ns,lic mutual fund g-sec long term
licnmfet-eq.ns,licnamc - licnmfet
saninfra.bo,sanmit infra limited
sadbhin-eq.ns,sadbhav infra proj inr10
mainfra.bo,maruti infrastructure limited
kratosener.bo,kratos energy & infrastructure
maxheights.bo,maxheights infrastructure ltd.
infinitbbph.bo,infinite*
tejinfoway.bo,tej infoways limited
3iinfotech.ns,3i infotech limited
infomedia-eq.ns,infomedia press li inr10
licnetfgsc-eq.ns,lic mutual fund g-sec long term
melstar.bo,melstar information technologies ltd.
3iinfotech.bo,3i infotech ltd.
ingerrand6.bo,ingerrand6.bo
ingerrand.bo,ingersoll-rand (india) ltd.
inovsynth.bo,innovassynth investments ltd.
innovis.bo,innovision e-commerce ltd.
v2retail-be.ns,v2 retail ltd inr10
sanofi.ns,sanofi india limited
sanco-sm.ns,sanco ind limited inr10
themismed-eq.ns,themis medicare lt inr10
trident.ns,trident limited
manakindst.ns,manaksia industrie inr1
palred-eq.ns,palred-eq.ns
mercator.ns,mercator limited
insilco.bo,insilco ltd.
instaf.bo,insta finance limited
insecticid.bo,insecticides (india) ltd.
insectici.ns,insecticides (india) limited
intrcrf.bo,intercraft ltd.
samyakint.bo,samyak international limited
coromandel-eq.ns,coromandel international limite
seinv.ns,s.e. investments limited
mahainv.bo,millennium online solutions (india) limited
inventure.bo,inventure growth & securities
solitin.bo,solitaire investments co.ltd.
krblbbph.bo,krbl*
krbl.bo,krbl limited
linksoni.bo,linkson international limited
lindeindia.bo,linde india limited
lindeindia-eq.ns,linde india ltd inr10
linkh.bo,linkhouse industries ltd.
linearpo.bo,linear industries limited
lindeindia6.bo,lindeindia6.bo
maarsoftw6.bo,maarsoftw6.bo
mackinn.bo,mackinnon mackenzie & co.ltd.
remipro.bo,remi process plant & machinery
madhudin.bo,madhusudan industries ltd.
madhurind.bo,madhur industries ltd
madhucon.ns,madhucon projects limited
maestrobbph.bo,maestros medi*
magin.bo,magan industries ltd.
magnum.bo,magnum limited
terraform.bo,terraform magnum ltd.
mahavirind.bo,mahavir industries limited
mahanin.bo,mahan industries ltd.
mahan.bo,mahanivesh (india) limited
mitl.bo,mahadushi international trade
m&m.ns,mahindra & mahindra limited
majesco-be.ns,majesco limited
majesco-eq.ns,majesco limited inr5
majesin.bo,majestic industries ltd.
mallcom.bo,mallcom (india) ltd.
malupaper.bo,malu paper mills ltd.
malvi.bo,malvika steel ltd.
manaksia.ns,manaksia limited
maninds-eq.ns,man industries (india) limited
selmcl.ns,sel manufacturing company limited
mandhana.ns,mandhana industries limited
manaksteel-eq.ns,manaksia steels lt inr1
manugraph.ns,manugraph india limited
manaksteel-be.ns,manaksia steels ltd
maproin.bo,mapro industries ltd.
marutise.bo,maruti securities ltd
marathr.bo,marathwada refractories ltd.
mastek6.bo,mastek6.bo
maviind.bo,mavi industries ltd
maxwell-eq.ns,maxwell industries inr2
maxwell.ns,vip clothing limited
mazdapr.bo,mazda properties ltd.
sambhaav-eq.ns,sambhaav media ltd inr1
themismed.bo,themis medicare ltd.
themismed.ns,themis medicare limited
sowbhagya.bo,sowbhagya media limited
sambhaav.bo,sambhaav media ltd.
merck.bo,merck ltd.
triomerc.bo,trio mercantile & trading ltd.
merck.ns,merck limited
mercator.bo,mercator ltd.
merckbbph.bo,merckltd*
twpl.bo,twpl.bo
sachemt.bo,sacheta metals limited
pradpme.bo,pradeep metals limited
microen.bo,microenergy (india) ltd.
micropl-b.bo,micro plantae ltd.
midlandp.bo,midland plastics ltd.
sambandam.ns,sambandam spinning mills ltd.
pasari.bo,pasari spinning mills ltd
minaxi.bo,minaxi textiles ltd.
mindacorp-eq.ns,minda corp ltd inr2
mitshi.bo,mitshi india limited
indopacific.bo,indo pacific projects limited
pael.ns,pae limited
pael.bo,pae ltd.
palred.bo,palred technologies limited
panjon.bo,panjon ltd.
sanpa.bo,sangal papers ltd
servall.bo,servalakshmi paper ltd.
parshwana.bo,parshwanath corporation ltd.
prsrind.bo,parasrampuria industries ltd.
parsoli.bo,parsoli corporation ltd.
paushakltd.bo,paushak limited
platinum.bo,platinum corporation ltd.
plastiblen.bo,plastiblends india ltd.
plusfin.bo,plus finance ltd.
sardaply.bo,sarda plywood industries
pratibha-eq.ns,pratibha industries limited
prakashstl.bo,prakash steelage ltd.
prakash.bo,prakash industries ltd.
prakash.ns,prakash industries limited
prajindbbph.bo,prajind
premrin.bo,premier industries (india) ltd
prismfn.bo,prism finance ltd.
pricol-eq.ns,pricol limited
protchem.bo,protchem industries (india) lt
provogubbph.bo,provogueind*
redexpr.bo,redex protech ltd.
prozonintu.ns,prozone intu properties limited
prsteel.bo,progressive steels (india) ltd
provoge.bo,provogue (india) ltd.
tripr.bo,triochem products limited
terrareal.bo,terraform realstate limited
realstr.bo,real strips limited
redington.bo,redington (india) ltd.
redington-eq.ns,redington (india) limited
refex.ns,refex industries limited
relsind.bo,relson india ltd.
reliance.bo,reliance industries ltd.
relinfbbph.bo,relinfbbph*
relindbbph.bo,reliancind*
relicab.bo,relicab cable manufacturing li
remitr.bo,remi securities ltd.
remsonsin.ns,remsons industries limited
repro.ns,repro india limited
repro.bo,repro india limited
sachi.bo,sachs india ltd.
saffron.bo,saffron industries limited
safalsec.bo,safal securities ltd
saicom.bo,saianand commercial limited
saindus.bo,sai industries ltd.
samindus.bo,sam industries ltd.
sangamind.bo,sangam (india) ltd.
sangamind-eq.ns,sangam (india) limited
santaspn.bo,santaram spinners ltd.
sandeshbbph.bo,sandesh ltd*
sanghco.bo,sanghi corporate services limited
sanvan.bo,sanvan software ltd.
saritaso.bo,sarita software & industries l
sashwat.bo,sashwat technocrats limited
satia.bo,satia industries limited
seamecltd.bo,seamec limited
seamecltd-eq.ns,seamec limited
seamecltd.ns,seamec limited
seasonst.bo,seasons textiles limited
secals.bo,secals ltd.
seinv.bo,s.e.investments ltd.
spels.bo,spel semiconductor limited
teamlease.bo,teamlease services limited
thakral.bo,thakral services india ltd.
seshachal.bo,seshachal technologies ltd
seyaind.bo,seya industries ltd.
softtechgr6.bo,softtechgr6.bo
sonatsoftw.bo,sonata software ltd.
solarinds.bo,solar industries india ltd.
southbank.bo,south indian bank ltd.
speciality.bo,speciality restaurants ltd.
spectra.bo,spectra industries ltd.
spisys.bo,spisys limited
splil-eq.ns,spl industries ltd inr10
sportking.bo,sportking india ltd.
stcindia-eq.ns,the state trading corporation o
stellant.bo,stellant securities (india) lt
indctst.bo,inducto steels limited
